,statement,label,id
5753,Floridas regulations on the payday lending industry are stronger than almost any other state.,0,6633
5754,Congressman Bill Young voted to cut taxes for millionaires and end your Medicare.,0,6634
5755,"On my last trip to New Hampshire, I think I met the guy who founded the first and only bank since Dodd-Frank passed, since the financial crisis. One bank in the country.",0,6635
5756,The Republican election platform was actually written with the help of a former lobbyist for AIG and a former lobbyist for Exxon-Mobil.,1,6636
5757,Says Alaska Sen. Mark Begich supported President Barack Obamas economic policies 97 percent of the time.,0,6637
5758,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,1,6638
5759,Says David Dewhurst accused Cruz of being a Red Chinese Communist.,1,6639
5760,Less than 10 percent of President Barack Obamas Cabinet members have private-sector experience.,0,6640
5761,Federal law prohibits the growing of industrial hemp in the United States.,1,6641
5762,We created as many jobs in the first six months of this year as we did in all of 2011 and 2011 was the best single year for private-sector job growth since the year 2000.,1,6642
5763,"Greg Abbott has benefitted from payday lenders who have given him $300,000 and then received a ruling from him that they can operate in a loophole in the law that allows them to charge unlimited rates and fees.",1,6643
5764,"Many of the companies bankrolling the ad campaign against Amendment 4 are recipients of a congressional bailout, in the form of humongous tax refunds earlier this year.",1,6644
5765,Says Georgia Power customers pay 10 percent to 15 percent below the national average for electricity.,1,6645
5766,In states that have private-sale background checks for handguns 49 percent fewer women are shot and killed.,1,6646
5767,Nothing in any of the Democrat bills would require individuals to verify their citizenship or identity prior to receiving taxpayer-subsidized benefits.,1,6647
5768,"Every poll you see, the overwhelming majority of people want [E-Verify].",1,6648
5769,Sen. George LeMieux voted to let oil companies off the hook and overturn pollution rules.,1,6649
5770,I have the experience as Senate Budget Chair of cutting $4.5 billion in spending -- to close the deficit while protecting education and health care.,1,6650
5771,"Over the course of one four-year term, it costs taxpayers more than $1 million simply to operate the governors mansion.",1,6651
5772,Says Donald Trump supports eminent domain and the Supreme Courts Kelodecision.,1,6652
5773,Says Tom Steyer is aCalifornia billionaire who stands to profit by blocking Keystone and is spending big to help Bruce Braley.,0,6653
5774,Says Republican state Sen. Alberta Darling offered unqualified support for a plan to end Medicare,1,6654
5775,On adoption by gay couples,0,6655
5776,"In 2011, (Debbie) Wasserman Schultz missed 62 congressional votes one of the worst records of any member of Congress.",1,6656
5777,Matt Patten kicked off his dirty campaign with thousands in dirty cash from guess who? (Frank) Russo and (Jimmy) Dimora.,0,6657
5778,"43,000 people are going to be kicked out of nursing homes or denied nursing home entrance if the Texas House version of the state budget passes into law.",0,6658
5779,Women are still paid 82 cents for every dollar a man earns in Texas.,1,6659
5780,"$120,000 will be spent by taxpayers on Charlie Crists political photo-op special session.",1,6660
5781,"Of hospitals in Rick Scotts Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door.""",0,6661
5782,The list of voters that North Carolina Republicans tried to purge was two-thirds black and Democratic.,1,6662
5783,Fox News airs Stuart Scott R.I.P. tribute with picture of Stephen A. Smith.,0,6663
5784,Seventy percent of the people living in abject poverty are women.,0,6664
5785,On support for a military strike on Syria,1,6665
5786,"Says after Hurricane Sandy, New York Mayor Michael Bloomberg refused to allow the National Guard into the city to restore civil order because Guardsmen carry guns!",0,6666
5787,Were 48th in K-12 funding and 50th in higher education.,1,6667
5788,Heres something that people never talk about with coach Schiano: Rutgers had the best graduation rate of any Division I football program in America.,0,6668
5789,When youre white ... you dont know what its like to be poor.,0,6669
5790,"With the resources it takes to execute just over three months of the Iraq war, we could fully fund the expansion of health care for needy children that Bush vetoed.",1,6670
5791,Says Travis Countys unemployment rate is below the national average while its poverty rate exceeds the national average--and local poverty is rising.,1,6671
5792,Film and television productions generated a $6 billion economic impact for Georgias economy in the most recent fiscal year.,1,6672
5793,Nobodys addicted to marijuana.,0,6673
5794,"President-elect Trumps immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting.",1,6674
5795,Says Gov. Scott Walker took away $1.6 billion from schools and handed it off as over $2 billion in tax breaks to the rich.,0,6675
5796,The federal government can cut all of the non-military discretionary spending and not balance the budget.,1,6676
5797,"In Galveston, Texas, they have allowed people to privatize part of their Social Security. And people are building wealth.",1,6677
5798,On bipartisan redistricting.,0,6678
5799,"Spending increases, not tax cuts, are the major cause of the federal budget deficit.",1,6679
5800,"Says Reps. Rush Holt, Frank Pallone and Bill Pascrell are willing to jeopardize seniors access to coverage by gutting $741 billion from Medicare to pay for a big-government healthcare takeover.",0,6680
5801,"Says Keene, N.H., requested a military-grade armored personnel truck, citing their annual Pumpkin Festival as a possible target for terrorists.",1,6681
5802,President Barack Obama had the legal authority to strike Syria without a vote from Congress.,1,6682
5803,On the importance of judicial experience for Supreme Court nominees.,1,6683
5804,"Horse racing could boost Georgias economy by $1 billion a year and create 10,000 to 20,000 jobs.",0,6684
5805,Russ Feingold voted against the law that protected our lakes and was the only Great Lakes senator to vote no.,0,6685
5806,Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.,0,6686
5807,"I have a perfect voting record from organizations like the Veterans of Foreign Wars, the American Legion and all the other veterans service organizations.",0,6687
5808,Barack Obama has consistently voted against tougher penalties for criminals.,0,6688
5809,"For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.",0,6689
5810,"In the history of the United States, 168 presidential nominees have been filibustered, 82 blocked under President Obama, 86 blocked under all the other presidents.",1,6690
5811,Says Jeff Stone = Scott Walker.,1,6691
5812,"Palin ""inherited a city with zero debt, but left it with indebtedness of over $22-million.""",1,6692
5813,Florida is one of only three states that require licenses for commercial interior designers.,1,6693
5814,"After hiring a campaign manager in 2006, I got this $100 and something fee ... for hazardous materials.",0,6694
5815,"In 2009, pre-Hillary, ISIS was not even on the map.",0,6695
