,statement,label,SentimentScore,CountPunc,Readability,CountWord
6033,Nobody has ever escaped from one of our federal 'supermax' prisons.,1,0.0,3,8.5,11
6034,"Says 220,000New Yorkers would have immediately benefitted had President Obamas executive action been affirmed.So almost a quarter million of our fellow New Yorkers who are hurting right now whose rights and opportunities were taken away by the Supreme Court.",0,0.7351,3,24.6,39
6035,"The bill reported out of committee sets up a $50 billion slush fund that, while intended for resolving failing firms, is available for virtually any purpose that the treasury secretary sees fit.",0,0.3818,4,18.5,32
6036,"Barack Obama and the Democrats have ""proposed a tax for not having health insurance.""",1,0.0,3,9.8,14
6037,"The priorities of more than three-quarters of Americans are to increase the minimum wage, create a path to citizenship for illegal immigrants, and require background checks for gun buyers.",0,-0.3818,4,19.1,29
6038,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor.,1,0.3353,1,12.9,30
6039,One-third of all bank tellers (are) on public assistance.,1,0.0,4,8.7,9
6040,Bill Clinton's peace dividend . . . cut the military 25 and 30 percent.,1,0.34,5,8.9,14
6041,We wiped out a $3.6 billion deficit without raising taxes.,1,-0.4019,3,6.6,10
6042,Mr. Hurt would re-open that darn (Medicare) doughnut hole.,1,-0.5267,5,9.3,9
6043,Animal abuse is often an indicative trait of future acts of violence against humans.,1,-0.8519,1,9.4,14
6044,"Says that all those who do not answer directly to the president, theyve said (repealing Dont Ask, Dont Tell) is a terrible idea.",0,0.3724,5,11.8,23
6045,There has not been a Democratic woman in Congress from New Jersey in almost four decades.,1,0.0,1,8.4,16
6046,The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent.,1,-0.3612,1,15.3,15
6047,"Six of the 10 richest counties in the United States surround Washington, D.C.",1,0.7351,3,8.6,13
6048,"The FBI has reopened its investigation into Hillary Clinton ... and discovered another 650,000 emails.",1,0.0,5,15.2,15
6049,"About halfway through fiscal year 2009, Washington has run out of money.",1,0.0,2,8.5,12
6050,Says shes tried over 100 jury cases in Travis County courts.,0,0.0,1,5.5,11
6051,Kelly Ayotte voted to give big oil more than $20 billion in tax breaks.,1,0.0,2,5.1,14
6052,The average age of members of the House of Representatives is 57 years old.,1,0.0,1,6.4,14
6053,Says Panasonic stayed in New Jersey because of the Business Retention and Relocation Assistance Grant (BRRAG) program.,0,0.3612,3,15.3,17
6054,"At the same time gas prices have increased, the share of the oil market controlled by speculators has more than doubled over the past 10 years.",1,0.5106,2,13.0,26
6055,"Most federal employees do not have collective bargaining for benefits, nor for pay.",1,0.4397,2,10.8,13
6056,African-Americans dont use drugs at a higher level than whites but wind up going to prison six times more.,1,-0.6652,2,9.9,19
6057,On offshore oil drilling.,1,0.0,1,6.5,4
6058,"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.",0,0.0,4,7.0,17
6059,"No one in Rhode Island -- not just children, no one in Rhode Island -- should eat more than one serving of freshwater fish caught in our state each month.",1,-0.0803,6,13.6,30
6060,The interest on the debt now is going to approach in the next couple of years ... what we spend in the national defense budget.,1,0.25,4,10.8,25
6061,Says President Barack Obamas proposed budget includes two new tax increases that would collect about $14 billion.,1,0.0,2,14.0,17
6062,"The prosecution of state Sen. Don Balfour cost less than $100, excluding prosecutors salaries.",1,-0.4939,4,9.3,14
6063,Says U.S. Senate rival Tammy Baldwin wants a completely government-controlled health care system that goes far beyond Obamacare and is a Medicare system for all.,1,0.5367,4,16.9,25
6064,"You have to be a citizen to vote, but with same-day voter registration, you have places where people just walk in and vote.",0,0.0,4,10.7,23
6065,Rhode Island continues to have the highest rates of substance abuse in the country.,1,-0.6369,1,9.1,14
6066,"Texas AM University - Commerce offers counseling, safe spaces for students who are afraid of President-elect Trump.",1,0.4404,4,15.7,17
6067,"Wars in Afghanistan and Iraq have cost every U.S. family $45,000.",1,-0.5574,5,7.6,11
6068,"Jerry Brown gave California state employees collective bargaining powers and now, state employees can retire at 55 with much of their salary for life.",1,0.0,2,15.5,24
6069,Obama has jumped the shark and ordered the ocean closed!,0,0.0,1,5.7,10
6070,An image in a ChrisAbele TV ad depicts wealthy citizens who would benefit from a lake created by the controversial Estabrook Dam.,0,0.6908,1,12.7,22
6071,Says Donald Trumps plan to repeal the estate tax would mean the Walmart Walton family would get a $53 billion tax break.,1,0.0,2,10.8,22
6072,"In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.",0,0.0,4,14.2,26
6073,Only nine coalition nations with the U.S. are truly actively involved in fighting the Islamic State.,1,0.4019,3,11.6,16
6074,"Says Hillary Clinton presided over $6 billion lost at the State Department, sold uranium to the Russians through (her) faux charity, illegally deleted public records, and murdered an ambassador.",0,-0.5994,7,20.0,29
6075,"Studies show that if we opened one reserve in Alaska now, in five years, gas prices could be at $2 a gallon.",0,0.0,4,8.2,22
6076,Oil companies can obtain an acre of public land for less than the price of a Big Mac.,1,0.0,1,5.4,18
6077,"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.",1,-0.6124,9,8.0,35
6078,"Says that while his plan would narrow the time for early voting, it still will be one of the most aggressive early voting time frames in America.",0,-0.2247,2,12.8,27
6079,The director of the FBI said that we cannot properly vet people coming from the Middle East.,0,0.0,1,8.1,17
6080,"Says his father-in-law, former Gov. Linwood Holton, integrated Virginia public schools.",1,0.0,6,14.3,11
6081,Says Barack Obama has added $16 trillion to the national debt.,0,-0.3612,2,6.3,11
6082,"Instead of fighting ISIS, (the Saudis) have focused more on a campaign to oust Iran-backed Houthi rebels in Yemen.",1,-0.1779,5,11.9,19
6083,Hillary Clinton is for open borders.,0,0.0,1,5.9,6
6084,"Says the California flag was supposed to be apear, not a bear.",0,0.0,2,4.6,12
6085,Texas Governor Rick Perrys voter ID law is a blatant effort to defeat Wendy Davis by disenfranchising tens of thousands of women voters.,0,-0.4588,1,13.4,23
6086,"The number of new businesses started per year has dropped by 100,000 during this presidents term.",1,0.0772,2,10.7,16
6087,More than 3 million young adults ... have gained insurance under (the Affordable Care Act) by staying on their familys plan.,1,0.7003,6,13.1,21
6088,"As governor of Massachusetts, Romney reduced unemployment to just 4.7 percent.",1,-0.4404,3,13.2,11
6089,Says Rep. Paul Ryans budget proposal would effectively double the interest paid out on existing and future student loans.,0,0.7096,2,13.6,19
6090,On the president unilaterally authorizing a military attack that does not involve stopping an actual or imminent threat to the nation.,0,-0.7232,1,14.6,21
6091,"In some of the states in the U.S., homosexuality remains a felony.",0,-0.5423,4,6.1,12
6092,"Theres at least 7,500 addicted gamblers in Rhode Island, at least, it could be as high as 22,000.",1,0.0,5,8.5,18
6093,Says U.S. Rep. Stephen Fincher breaks earmark pledge.,0,0.0,4,9.7,8
6094,"Says female genital mutilation is a central African problem, not an Islamic problem, as Bill Maher suggested.",1,-0.6597,3,12.8,17
6095,"Because of the new health care law, Americans no longer will see their coverage dropped or capped when illness strikes.",1,-0.4939,2,12.1,20
6096,Says tax revenue was lower than expected in May and thats basically a clear indication the governors counselors are probably right -- that we are still not out of the woods yet.,0,0.1027,3,16.3,32
6097,"Congressional Republicans have introduced dozens of bills on social issues and other topics, but zero on job creation.",0,0.3919,2,14.0,18
6098,1.53 million jobs are at risk (from potential defense cuts).,1,-0.1531,4,7.6,10
6099,"The Clinton Foundation took steps that went above and beyond all legal requirements and, indeed, all standard requirements followed by every other charitable organization.",1,0.4939,3,19.6,24
6100,Says Hillary Clinton once wanted a wall on the Mexican border.,1,0.0,1,6.3,11
6101,"Obama ""closed offshore tax safe havens.""",1,0.4404,3,9.0,6
6102,Health care mandate will require imprisonment and fines for Americans who cant afford to purchase insurance or pay hefty government penalties.,0,0.4215,1,16.4,21
6103,"On foreign policy, Joe Biden was against aid for Vietnam, said the fall of the Shah was a step forward for human rights in Iran, opposed Reagans defense build-up and voted against the first Gulf War.",1,-0.5267,5,18.0,36
6104,Says his tax plan wouldnt leave the federal government with a $1.1 trillion hole.,0,0.0382,3,8.5,14
6105,"The presidents come out with rules that say, No new coal-fired power plants.",0,-0.296,3,8.2,13
6106,"If the U.S. didnt borrow $1.2 trillion every year to fund government operations, that money would be available for entrepreneurs and business people to put to work creating jobs and building and expanding their businesses.",0,0.296,6,21.4,35
6107,"Long-term federal investment in U.S. airports is urgent because there was a recent survey of the top airports in the world, and there was not a single U.S. airport that came in the top 25.",1,0.5267,7,16.8,35
6108,I actually started criticizing the war in Iraq before (Obama) did.,0,-0.7506,3,8.0,11
6109,The health insurance plan that (members of Congress) have is no different than any other federal employees in the United States government.,1,0.1531,3,14.8,22
6110,"Since I was elected, crime rates have been at their lowest in over a decade.",1,-0.7269,2,5.5,15
6111,U.S. Rep. John Barrows plan puts the IRS in charge of your health care.,0,0.4939,4,5.1,14
6112,"In 2006, Arizona had four ballot issues that were ""very tough on illegal immigration... Forty-seven percent of the Hispanics in Arizona voted for them.""",0,-0.6865,8,9.9,24
6113,"For every [coyote] they kill, the population will replace and usually multiply.",1,-0.6908,4,11.3,12
6114,"Number of Americans killed by terrorism in the last decade: 24. Number of Americans killed by guns in the last decade: 280,024.",1,-0.9325,5,6.8,22
6115,Its expressly prohibited by law that you can read and wholly surveil domestic email traffic in the United States.,1,0.4215,1,11.6,19
6116,The Books Sarah Palin tried to have banned.,0,-0.4588,1,3.8,8
6117,Says unemployment would be at 10 percent if people who have quit looking for work were included in federal labor force calculations.,1,-0.4404,1,13.4,22
6118,Says Colorado congressional candidate Morgan Carroll voted to allow welfare recipients to use your tax dollars at ATMs at strip clubs and pot dispensaries.,1,0.2263,1,16.5,24
6119,"Georgia has the most restrictive ballot access laws in the country.	elections	mary-n			independent	0	0	0	0	0	a television interview
3666.json	false	On whether the federal debt limit should be raised	federal-budget	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview with George Stephanopoulos
4608.json	half-true	When George W. Bush was governor of Texas, the percentage uninsured went down. Under his successor, Rick Perry, its gone up.	children,health-care,new-hampshire-2012	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a Republicam debate in Hanover, N.H.
11023.json	false	Says his book,The Art of the Deal,is the No. 1 selling business book of all time.	candidates-biography,job-accomplishments	donald-trump	President-Elect	New York	republican	63	114	51	37	61	remarks on CNN.
2096.json	half-true	Democrats in the 1930s wanted President Franklin Roosevelt to be more conservative.	history,pundits,abc-news-week	george-will	Columnist	Maryland	columnist	7	6	3	5	1	a roundtable discussion on ABC's This Week
12853.json	true	Says Danny Tarkanian wants to defund Planned Parenthood and would outlaw a womans right to choose, even in cases of rape or incest.	abortion	jacky-rosen		Nevada	democrat	0	0	0	0	0	a press release.
12670.json	pants-fire	Condemning violence against the police and urging support for the police is markedly absent from President Barack Obamas public remarks.	criminal-justice	william-johnson			organization	0	0	0	0	1	an interview on Fox News
1508.json	half-true	Florida leads the nation in elected officials charged with crimes.""",1,-0.836,56,46.8,235
